Mods count: 114
 
                                      jar name                                        |    notes     |                mod id                |                                   mod name                                   |          mod version           |                                                                                                                                                                                                                                                                                                                                                                                                               mixin configs                                                                                                                                                                                                                                                                                                                                                                                                               |              modrinth hash               | curseforge hash
simulated_gauges-1.0.0.jar                                                            |              | simulated_gauges                     | Simulated Gauges                                                             | 1.0.0                          | simulated_gauges.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | ac96dc51d9b8caa532aa25cedcf45a9039ea863e | 3665309532     
sliceanddice-forge-4.2.4.jar                                                          |              | sliceanddice                         | Create Slice & Dice                                                          | 4.2.4                          | sliceanddice.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | 13d8835813b3851d4818c59ec8f7124e4a826c14 | 2744731042     
SnowRealMagic-1.21.1-NeoForge-12.2.1.jar                                              |              | snowrealmagic                        | Snow! Real Magic!                                                            | 12.2.1+neoforge                | snowrealmagic.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | eb1094ad9dbf9d95cf876c102f998119a54cf44e | 478688784      
    /META-INF/jarjar/fabric-block-view-api-v2-1.0.10+9afaaf8c19.jar                   |              | fabric_block_view_api_v2             | Forgified Fabric BlockView API (v2)                                          | 1.0.10+9afaaf8c19              | fabric-block-view-api-v2.client.mixins.json, fabric-block-view-api-v2.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |                                          |                
    /META-INF/jarjar/fabric-game-rule-api-v1-1.0.53+36d727be19.jar                    |              | fabric_game_rule_api_v1              | Forgified Fabric Game Rule API (v1)                                          | 1.0.53+36d727be19              | fabric-game-rule-api-v1.mixins.json, fabric-game-rule-api-v1.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/fabric-model-loading-api-v1-2.0.0+986ae77219.jar                 |              | fabric_model_loading_api_v1          | Forgified Fabric Model Loading API (v1)                                      | 2.0.0+986ae77219               | fabric-model-loading-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |                                          |                
    /META-INF/jarjar/fabric-renderer-api-v1-3.4.0+9c40919e19.jar                      |              | fabric_renderer_api_v1               | Forgified Fabric Renderer API (v1)                                           | 3.4.0+9c40919e19               | fabric-renderer-api-v1.debughud.mixins.json, fabric-renderer-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/fabric-renderer-indigo-1.7.0+acb05a3919.jar                      |              | fabric_renderer_indigo               | Forgified Fabric Renderer - Indigo                                           | 1.7.0+acb05a3919               | fabric-renderer-indigo.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |                                          |                
    /META-INF/jarjar/forgified-fabric-loader-2.5.29+0.16.0+1.21-full.jar              |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
sodium-neoforge-0.6.13+mc1.21.1.jar                                                   |              | sodium                               | Sodium                                                                       | 0.6.13+mc1.21.1                | sodium-neoforge.mixins.json, sodium-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 38af70fa4dc4b2aaac636e92fdba3bedd5a025e1 | 1900921493     
    /META-INF/jarjar/fabric-api-base-0.4.42+d1308ded19.jar                            |              | fabric_api_base                      | Forgified Fabric API Base                                                    | 0.4.42+d1308ded19              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/fabric-rendering-data-attachment-v1-0.3.48+73761d2e19.jar        |              | fabric_rendering_data_attachment_v1  | Forgified Fabric Rendering Data Attachment (v1)                              | 0.3.48+73761d2e19              | fabric-rendering-data-attachment-v1.client.mixins.json, fabric-rendering-data-attachment-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |                                          |                
    /META-INF/jarjar/fabric-renderer-api-v1-3.4.0+9c40919e19.jar                      |              | fabric_renderer_api_v1               | Forgified Fabric Renderer API (v1)                                           | 3.4.0+9c40919e19               | fabric-renderer-api-v1.debughud.mixins.json, fabric-renderer-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/fabric-block-view-api-v2-1.0.10+9afaaf8c19.jar                   |              | fabric_block_view_api_v2             | Forgified Fabric BlockView API (v2)                                          | 1.0.10+9afaaf8c19              | fabric-block-view-api-v2.client.mixins.json, fabric-block-view-api-v2.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |                                          |                
    /META-INF/jarjar/net.caffeinemc.sodium-neoforge-0.6.13+mc1.21.1-service.jar       |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
solstick-1.0.2.jar                                                                    |              | solstick                             | SOLStick                                                                     | 1.0.2                          | solstick.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | 62375d2f145dfdde3a7b316893a298df5215963f | 2749030536     
sophisticatedbackpacks-1.21.1-3.25.41.1683.jar                                        |              | sophisticatedbackpacks               | Sophisticated Backpacks                                                      | 3.25.41                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 349e00db69668f50dca80e71ee5ec5f79dbacb99 | 2002425523     
sophisticatedcore-1.21.1-1.4.25.1696.jar                                              |              | sophisticatedcore                    | Sophisticated Core                                                           | 1.4.25                         | sophisticatedcore.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | 203820f2f99a87c2406860d6f9b518374130b1a4 | 2946206285     
spark-1.10.124-neoforge.jar                                                           |              | spark                                | spark                                                                        | 1.10.124                       |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 9430cc2ab64ff89d698be593769fb9f9ee4efae6 | 3447435049     
supermartijn642configlib-1.1.8-neoforge-mc1.21.jar                                    |              | supermartijn642configlib             | SuperMartijn642's Config Library                                             | 1.1.8                          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 07452242e389975e8a88b97066f4bae6a4ebe574 | 1923939184     
supermartijn642corelib-1.1.21-neoforge-mc1.21.jar                                     |              | supermartijn642corelib               | SuperMartijn642's Core Lib                                                   | 1.1.21                         | supermartijn642corelib.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 84802fbe1645de8caf61ccb07db6cf451e614f68 | 3414849852     
supplementaries-1.21-3.5.34-neoforge.jar                                              |              | supplementaries                      | Supplementaries                                                              | 1.21-3.5.34                    | supplementaries-common.mixins.json, supplementaries.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 9fa5889f7669d1f5f20e658f96cbf31a17c52171 | 1920154426     
tan-compat-pack-1.0.0.jar                                                             |              | mr_tan_compatpack                    | Tough As Nails - Compatibility Pack                                          | 1.0.0                          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 12e8506f7d7cceb1cd046c5c7a961979ac8811f4 | 2399929644     
tectonic-3.0.22-neoforge-21.1.jar                                                     |              | tectonic                             | Tectonic                                                                     | 3.0.22                         | tectonic.21.1.mixins.json, tectonic.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 12b0f4af2a2eaae3d9e9cb1a8a3fd1ca7e610314 | 2581496858     
Terralith_1.21.x_v2.5.8.jar                                                           |              | terralith                            | Terralith                                                                    | 2.5.8                          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | bee0cfb1a8cd4bf3d96bccea224fb45d74de9085 | 3647687006     
tfmg-1.2.0.jar                                                                        |              | tfmg                                 | Create: The Factory Must Grow                                                | 1.2.0                          | tfmg.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | b520f3687f60a69eb265ff5b9a16759b9e124103 | 3500859119     
ToughAsNails-neoforge-1.21.1-10.1.0.13.jar                                            |              | toughasnails                         | Tough As Nails                                                               | 10.1.0.13                      | toughasnails.mixins.json, toughasnails.neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | 38046bbfcd35cb1eb2bd17d9a9c3428b9750a82a | 1366609961     
tracks-neoforge-1.21.1-1.0.1.jar                                                      |              | tracks                               | Create Tracks                                                                | 1.0.1                          | tracks.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | cccd208606d7ac33f483e1e8a237092712a1a2c0 | 3934045438     
trading_floor-3.0.16.jar                                                              |              | trading_floor                        | Create: Trading Floor                                                        | 3.0.16                         | trading_floor.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | 7be6d8b24f3120fa6a2520c32a2e6c8c4254322c | 3571140483     
worldweaver-21.0.18.jar                                                               |              | wover                                | WorldWeaver                                                                  | 21.0.18                        | wover.biome.mixins.common.json, wover.item.mixins.client.json, wover.item.mixins.common.json, wover.core.mixins.common.json, wover.surface.mixins.common.json, wover.datagen.mixins.common.json, wover.poi.mixins.common.json, wover.block.mixins.common.json, wover.common.mixins.common.json, wover.common.mixins.client.json, wover.math.mixins.common.json, wover.event.mixins.common.json, wover.event.mixins.client.json, wover.generator.mixins.client.json, wover.generator.mixins.common.json, wover.preset.mixins.client.json, wover.preset.mixins.common.json, wover.potion.mixins.common.json, wover.recipe.mixins.client.json, wover.recipe.mixins.common.json, wover.feature.mixins.common.json, wover.tag.mixins.common.json, wover.ui.mixins.client.json, wover.ui.mixins.common.json, wover.structure.mixins.common.json | 814e3b242adc88131c521f80f50c0a8c7cb9f527 | 538540091      
wunderlib-21.0.10.jar                                                                 |              | wunderlib                            | WunderLib                                                                    | 21.0.10                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 330ab9d6d8d92a9337e97ef22e64f83fe2d4bf2a | 1064277113     
xaerominimap-neoforge-1.21.1-25.3.10.jar                                              |              | xaerominimap                         | Xaero's Minimap                                                              | 25.3.10                        | xaerohud.neoforge.mixins.json, xaerohud.mixins.json, xaerominimap.neoforge.mixins.json, xaerominimap.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | d4828332dd831455429156b6cfa24aa9bd99dd77 | 3098166372     
    /META-INF/jarjar/xaerolib-neoforge-1.21.1-1.1.0.jar                               |              | xaerolib                             | XaeroLib                                                                     | 1.1.0                          | xaerolib.neoforge.mixins.json, xaerolib.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |                                          |                
xaeroworldmap-neoforge-1.21.1-1.40.11.jar                                             |              | xaeroworldmap                        | Xaero's World Map                                                            | 1.40.11                        | xaeroworldmap.mixins.json, xaeroworldmap.neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | c6f596bb6bc7d734100b7dbc8a57f69a5fb549a3 | 1367316154     
    /META-INF/jarjar/xaerolib-neoforge-1.21.1-1.1.0.jar                               |              | xaerolib                             | XaeroLib                                                                     | 1.1.0                          | xaerolib.neoforge.mixins.json, xaerolib.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |                                          |                
yeetusexperimentus-neoforge-87.0.0.jar                                                |              | yeetusexperimentus                   | Yeetus Experimentus                                                          | 87.0.0                         | yeetusexperimentus-neo.mixins.json, yeetusexperimentus-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | 7132c346103d75a7c84da64b35b92e3a6f1ce3da | 767515430      
YungsApi-1.21.1-NeoForge-5.1.6.jar                                                    |              | yungsapi                             | YUNG's API                                                                   | 1.21.1-NeoForge-5.1.6          | yungsapi.mixins.json, yungsapi_neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | e1c394779fb9e038e4f7a1b4558d0432607d263b | 3632489824     
YungsBetterDesertTemples-1.21.1-NeoForge-4.1.5.jar                                    |              | betterdeserttemples                  | YUNG's Better Desert Temples                                                 | 1.21.1-NeoForge-4.1.5          | betterdeserttemples.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 90529257dbd92558998c65178294bc7b2fd16a64 | 2217761040     
YungsBetterDungeons-1.21.1-NeoForge-5.1.4.jar                                         |              | betterdungeons                       | YUNG's Better Dungeons                                                       | 1.21.1-NeoForge-5.1.4          | betterdungeons.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | 73a660c13063450e555e5e2c015ae24d606b32b4 | 3658552071     
YungsBetterJungleTemples-1.21.1-NeoForge-3.1.2.jar                                    |              | betterjungletemples                  | YUNG's Better Jungle Temples                                                 | 1.21.1-NeoForge-3.1.2          | betterjungletemples.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | d6b7ce6cf351b09cbd23147ff166c35cfdc572e8 | 3593944726     
