Mods count: 149
 
                                      jar name                                        |    notes     |                mod id                 |                                   mod name                                   |          mod version           |                                                                                                                                                                                                                                                                                                                                                                                                               mixin configs                                                                                                                                                                                                                                                                                                                                                                                                               |              modrinth hash               | curseforge hash
    /META-INF/jars/fabric-renderer-indigo-1.7.0+c705a49c19.jar                        |              | fabric-renderer-indigo                | Fabric Renderer - Indigo                                                     | 1.7.0+c705a49c19               | fabric-renderer-indigo.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |                                          |                
    /META-INF/jars/fabric-renderer-registries-v1-3.2.68+df3654b319.jar                |              | fabric-renderer-registries-v1         | Fabric Renderer Registries (v1)                                              | 3.2.68+df3654b319              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jars/fabric-rendering-data-attachment-v1-0.3.48+73761d2e19.jar          |              | fabric-rendering-data-attachment-v1   | Fabric Rendering Data Attachment (v1)                                        | 0.3.48+73761d2e19              | fabric-rendering-data-attachment-v1.client.mixins.json, fabric-rendering-data-attachment-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |                                          |                
    /META-INF/jars/fabric-rendering-fluids-v1-3.1.6+1daea21519.jar                    |              | fabric-rendering-fluids-v1            | Fabric Rendering Fluids (v1)                                                 | 3.1.6+1daea21519               | fabric-rendering-fluids-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |                                          |                
    /META-INF/jars/fabric-rendering-v0-1.1.71+df3654b319.jar                          |              | fabric-rendering-v0                   | Fabric Rendering (v0)                                                        | 1.1.71+df3654b319              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jars/fabric-rendering-v1-5.0.5+df16efd019.jar                           |              | fabric-rendering-v1                   | Fabric Rendering (v1)                                                        | 5.0.5+df16efd019               | fabric-rendering-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jars/fabric-resource-conditions-api-v1-4.3.0+8dc279b119.jar             |              | fabric-resource-conditions-api-v1     | Fabric Resource Conditions API (v1)                                          | 4.3.0+8dc279b119               | fabric-resource-conditions-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |                                          |                
    /META-INF/jars/fabric-resource-loader-v0-2.0.0+1bb677a619.jar                     |              | fabric-resource-loader-v0             | Fabric Resource Loader (v0)                                                  | 2.0.0+1bb677a619               | fabric-resource-loader-v0.mixins.json, fabric-resource-loader-v0.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |                                          |                
    /META-INF/jars/fabric-screen-api-v1-2.0.25+8b68f1c719.jar                         |              | fabric-screen-api-v1                  | Fabric Screen API (v1)                                                       | 2.0.25+8b68f1c719              | fabric-screen-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jars/fabric-screen-handler-api-v1-1.3.88+b559734419.jar                 |              | fabric-screen-handler-api-v1          | Fabric Screen Handler API (v1)                                               | 1.3.88+b559734419              | fabric-screen-handler-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |                                          |                
    /META-INF/jars/fabric-sound-api-v1-1.0.23+6573ed8c19.jar                          |              | fabric-sound-api-v1                   | Fabric Sound API (v1)                                                        | 1.0.23+6573ed8c19              | fabric-sound-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jars/fabric-transfer-api-v1-5.4.2+c24bd99419.jar                        |              | fabric-transfer-api-v1                | Fabric Transfer API (v1)                                                     | 5.4.2+c24bd99419               | fabric-transfer-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |                                          |                
    /META-INF/jars/fabric-transitive-access-wideners-v1-6.2.0+45b9699719.jar          |              | fabric-transitive-access-wideners-v1  | Fabric Transitive Access Wideners (v1)                                       | 6.2.0+45b9699719               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
DnDesires-1.21.1-2.2d-BETA.jar                                                        |              | dndesires                             | Create: Dreams n' Desires                                                    | 2.2d-BETA                      | dndesires.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | fed072610e7d758c379cdaa2161ac8e5f28ce0b9 | 3254436355     
dynamiccrosshair-9.11+1.21.1-neoforge.jar                                             |              | dynamiccrosshair                      | Dynamic Crosshair                                                            | 9.11                           | dynamiccrosshair.compat.mixins.json, dynamiccrosshair.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | d35cddd8145a68029305b119af571ebf36e9cda5 | 10802524       
    /META-INF/jars/dynamiccrosshair-api-9.11+1.21.1-neoforge.jar                      |              | dynamiccrosshairapi                   | Dynamic Crosshair API                                                        | 1.2                            |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jars/libbamboo-2.25+1.21.1-neoforge.jar                                 |              | libbamboo                             | LibBamboo                                                                    | 2.25                           | libbamboo.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
ends_delight-2.5.1+neoforge.1.21.1.jar                                                |              | ends_delight                          | End's Delight                                                                | 2.5.1+neoforge.1.21.1          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 22b63e1c852fbbedb9f7add64990fd9f8eca0787 | 3283171823     
expandeddelight-0.1.4.jar                                                             |              | expandeddelight                       | Expanded Delight                                                             | 0.1.4                          | expandeddelight.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | cf26fe18c3a9deec525fe0f0e7c2d3b9f4e9f484 | 1639985402     
exposure-neoforge-1.21.1-1.9.16.jar                                                   |              | exposure                              | Exposure                                                                     | 1.9.16                         | exposure-neoforge.mixins.json, exposure-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | b933b1d8c38ced7af391a82bc70f5d5c601ff21b | 2786836464     
exposure_expanded-neoforge-1.0.1.jar                                                  |              | exposure_expanded                     | Exposure: Expanded                                                           | 1.0.1                          | exposure_expanded.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | a64e3b59d385f472c583cc4ed3e9353538a9290d | 3199976554     
exposure_polaroid-neoforge-1.21.1-1.1.3.jar                                           |              | exposure_polaroid                     | Exposure Polaroid                                                            | 1.1.3                          | exposure_polaroid-common.mixins.json, exposure_polaroid-neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 2d662dc1bae0cd5062ac5d663c4967cc6653fb2a | 3609244996     
farmers-cutting-quark-1.21.1-1.0.jar                                                  |              | mr_farmers_cuttingquark               | Farmer's Cutting: Quark                                                      | 1.21.1-1.0                     |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 412df5e8095a0b30526d0f06cdce993f5a25f4f2 | 843992310      
FarmersDelight-1.21.1-1.2.11a.jar                                                     |              | farmersdelight                        | Farmer's Delight                                                             | 1.2.11a                        | farmersdelight.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | a63092cb1e9cd1fb40a9bf1e9a5042d241eddb21 | 3029575844     
farmersknives-neoforge-1.21.1-4.2.0.jar                                               |              | farmersknives                         | Farmer's Knives                                                              | 1.21.1-4.2.0                   | farmersknives.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | c78ca82b84be40e579b80222ea17818c31773760 | 2878804930     
FastSuite-1.21.1-6.0.7.jar                                                            |              | fastsuite                             | Fast Suite                                                                   | 6.0.7                          | fastsuite.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 664e62684311f727f1fac18f0de28e5317874b7e | 4068539984     
ferritecore-7.0.3-neoforge.jar                                                        |              | ferritecore                           | Ferrite Core                                                                 | 7.0.3                          | ferritecore.modelsides.mixin.json, ferritecore.mrl.mixin.json, ferritecore.dedupbakedquad.mixin.json, ferritecore.threaddetec.mixin.json, ferritecore.datacomponents.mixin.json, ferritecore.blockstatecache.mixin.json, ferritecore.dedupmultipart.mixin.json, ferritecore.accessors.mixin.json, ferritecore.fastmap.mixin.json, ferritecore.predicates.mixin.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | 9563692efb708b6b568df27a01ec52f6311928ef | 2808038058     
firstaid-1.1.0.jar                                                                    |              | firstaid                              | First Aid                                                                    | 1.1.0                          | firstaid.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | 997ed8258c958a88a819c660937d1d10cb336e53 | 3425518060     
forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar                                         |              | fabric_api                            | Forgified Fabric API                                                         | 0.116.7+2.2.4+1.21.1           |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 459b5f4c7297b2f7649d43137f3e5a069b69b707 | 4138408898     
    /META-INF/jars/fabric-api-base-0.4.42+d1308ded19.jar                              |              | fabric_api_base                       | Forgified Fabric API Base                                                    | 0.4.42+d1308ded19              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jars/fabric-api-lookup-api-v1-1.6.71+c290471319.jar                     |              | fabric_api_lookup_api_v1              | Forgified Fabric API Lookup API (v1)                                         | 1.6.71+c290471319              | fabric-api-lookup-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      |                                          |                
    /META-INF/jars/fabric-biome-api-v1-13.0.31+1e62d33c19.jar                         |              | fabric_biome_api_v1                   | Forgified Fabric Biome API (v1)                                              | 13.0.31+1e62d33c19             | fabric-biome-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jars/fabric-block-api-v1-1.1.0+b0c22bb819.jar                           |              | fabric_block_api_v1                   | Forgified Fabric Block API (v1)                                              | 1.1.0+b0c22bb819               | fabric-block-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jars/fabric-block-view-api-v2-1.0.11+e9036fd419.jar                     |              | fabric_block_view_api_v2              | Forgified Fabric BlockView API (v2)                                          | 1.0.11+e9036fd419              | fabric-block-view-api-v2.client.mixins.json, fabric-block-view-api-v2.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |                                          |                
    /META-INF/jars/fabric-blockrenderlayer-v1-1.1.52+c290471319.jar                   |              | fabric_blockrenderlayer_v1            | Forgified Fabric BlockRenderLayer Registration (v1)                          | 1.1.52+c290471319              | fabric-blockrenderlayer-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |                                          |                
    /META-INF/jars/fabric-client-tags-api-v1-1.1.15+e053909619.jar                    |              | fabric_client_tags_api_v1             | Forgified Fabric Client Tags                                                 | 1.1.15+e053909619              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jars/fabric-command-api-v2-2.2.28+36d727be19.jar                        |              | fabric_command_api_v2                 | Forgified Fabric Command API (v2)                                            | 2.2.28+36d727be19              | fabric-command-api-v2.mixins.json, fabric-command-api-v2.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |                                          |                
    /META-INF/jars/fabric-content-registries-v0-8.0.19+5e0d320019.jar                 |              | fabric_content_registries_v0          | Forgified Fabric Content Registries (v0)                                     | 8.0.19+5e0d320019              | fabric-content-registries-v0.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |                                          |                
    /META-INF/jars/fabric-convention-tags-v1-2.1.5+7f945d5b19.jar                     |              | fabric_convention_tags_v1             | Forgified Fabric Convention Tags                                             | 2.1.5+7f945d5b19               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jars/fabric-convention-tags-v2-2.11.1+87e5848019.jar                    |              | fabric_convention_tags_v2             | Forgified Fabric Convention Tags (v2)                                        | 2.11.1+87e5848019              | fabric-convention-tags-api-v2.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |                                          |                
